Date,Description,Deposits,Withdrawls,Balance
2020-09-15,Cheque,2422.57,0.0,190107.58
2020-09-15,Debit Card,0.0,31684.6,158422.98
2020-09-15,Purchase,0.0,17602.55,140820.43
2020-09-15,Transfer,8939.69,0.0,149760.12
2020-09-15,NEFT,254614.97,0.0,404375.09
2020-09-15,Debit Card,0.0,134791.7,269583.39
2020-09-15,RTGS,0.0,67395.85,202187.54
2020-09-15,Cash,0.0,25273.44,176914.1
2020-09-15,Miscellaneous,0.0,35382.82,141531.28
2020-09-15,IMPS,0.0,28306.26,113225.02
2020-09-15,Miscellaneous,18.93,0.0,113243.95
2020-09-15,Transfer,27.0,0.0,113270.95
2020-09-15,Cash,218.61,0.0,113489.56
2020-09-15,Bill,5.0,0.0,113494.56
2020-09-15,Cash,0.0,56747.28,56747.28
2020-09-15,Interest,0.0,6305.25,50442.03
2020-09-15,Bill,2076465.0,0.0,2126907.03
2020-09-15,IMPS,3019.2,0.0,2129926.23
2020-09-15,Purchase,74.0,0.0,2130000.23
2020-09-15,Commission,57.0,0.0,2130057.23
2020-09-15,Purchase,1360195.8,0.0,3490253.03
2020-09-15,Transfer,0.0,387805.89,3102447.14
2020-09-15,Cheque,13799.14,0.0,3116246.28
2020-09-15,ATM,794307.0,0.0,3910553.28
2020-09-15,Interest,0.0,488819.16,3421734.12
2020-09-15,Cash,479.4,0.0,3422213.52
2020-09-15,Commission,0.0,427776.69,2994436.83
2020-09-15,Miscellaneous,0.0,499072.81,2495364.02
2020-09-15,Commission,0.0,277262.67,2218101.35
2020-09-15,NEFT,0.0,2218101.35,0.0
2020-09-15,Bill,1.03,0.0,1.03
2020-09-15,Reversal,1687673.0,0.0,1687674.03
2020-09-15,Debit Card,0.0,337534.81,1350139.22
2020-09-15,Reversal,0.0,135013.92,1215125.3
2020-09-15,Cash,0.0,135013.92,1080111.38
2020-09-15,Cheque,22879.0,0.0,1102990.38
2020-09-15,Reversal,0.0,220598.08,882392.3
2020-09-15,Cash,0.0,126056.04,756336.26
2020-09-15,NEFT,0.0,126056.04,630280.22
2020-09-15,NEFT,0.0,63028.02,567252.2
2020-09-15,Miscellaneous,0.0,141813.05,425439.15
2020-09-15,RTGS,0.0,47271.02,378168.13
2020-09-15,IMPS,0.0,126056.04,252112.09
2020-09-15,NEFT,161255.2,0.0,413367.29
2020-09-15,IMPS,39643.0,0.0,453010.29
2020-09-15,Tax,1801.68,0.0,454811.97
2020-09-15,Tax,0.0,151603.99,303207.98
2020-09-15,Commission,6.0,0.0,303213.98
2020-09-15,Bill,329.1,0.0,303543.08
2020-09-15,Transfer,0.0,303543.08,0.0
2020-09-15,Interest,37039.8,0.0,37039.8
2020-09-15,Tax,0.0,37039.8,0.0
2020-09-15,IMPS,243467.5,0.0,243467.5
2020-09-15,Bill,825841.5,0.0,1069309.0
2020-09-15,Tax,0.0,118812.11,950496.89
2020-09-15,RTGS,23474.4,0.0,973971.29
2020-09-15,Interest,486.0,0.0,974457.29
2020-09-15,Commission,132780.5,0.0,1107237.79
2020-09-15,Cheque,54.0,0.0,1107291.79
2020-09-15,Reversal,421.0,0.0,1107712.79
2020-09-15,Cheque,7.75,0.0,1107720.54
2020-09-15,Transfer,47.2,0.0,1107767.74
2020-09-15,IMPS,0.0,184627.96,923139.78
2020-09-15,IMPS,1.66,0.0,923141.44
2020-09-15,ATM,43.0,0.0,923184.44
2020-09-15,Debit Card,6.6,0.0,923191.04
2020-09-15,Cheque,9881.0,0.0,933072.04
2020-09-15,RTGS,0.0,466536.02,466536.02
2020-09-15,Cheque,2945.5,0.0,469481.52
2020-09-15,Transfer,0.0,46948.15,422533.37
2020-09-15,Miscellaneous,0.0,84506.67,338026.7
2020-09-15,Interest,0.0,338026.7,0.0
2020-09-15,ATM,510.6,0.0,510.6
2020-09-15,Commission,0.0,102.12,408.48
2020-09-15,Tax,0.0,68.08,340.4
2020-09-15,Purchase,288.88,0.0,629.28
2020-09-15,Debit Card,0.0,69.92,559.36
2020-09-15,Interest,1615027.5,0.0,1615586.86
2020-09-15,Cheque,0.0,807793.43,807793.43
2020-09-15,NEFT,23.0,0.0,807816.43
2020-09-15,Cheque,201.71,0.0,808018.14
2020-09-15,Bill,54630.0,0.0,862648.14
2020-09-15,Cheque,2695.04,0.0,865343.18
2020-09-15,NEFT,38.0,0.0,865381.18
2020-09-15,ATM,205.0,0.0,865586.18
2020-09-15,Miscellaneous,0.0,432793.09,432793.09
2020-09-15,Purchase,3.6,0.0,432796.69
2020-09-15,Commission,0.0,108199.17,324597.52
2020-09-15,Cash,0.0,64919.5,259678.02
2020-09-15,Interest,1638148.5,0.0,1897826.52
2020-09-15,Tax,313.7,0.0,1898140.22
2020-09-15,Debit Card,0.0,949070.11,949070.11
2020-09-15,Bill,0.0,189814.02,759256.09
2020-09-15,ATM,12433.0,0.0,771689.09
2020-09-16,RTGS,549535.0,0.0,1321224.09
2020-09-16,RTGS,0.0,220204.02,1101020.08
2020-09-16,ATM,1.0,0.0,1101021.08
2020-09-16,Tax,0.0,1101021.08,0.0
2020-09-16,ATM,6.14,0.0,6.14
2020-09-16,Miscellaneous,2148.7,0.0,2154.84
2020-09-16,Commission,0.0,359.14,1795.7
2020-09-16,Tax,0.0,199.52,1596.18
2020-09-16,Debit Card,29131.08,0.0,30727.26
2020-09-16,Bill,452.27,0.0,31179.53
2020-09-16,RTGS,36.29,0.0,31215.82
2020-09-16,Cheque,254534.06,0.0,285749.88
2020-09-16,Tax,509.2,0.0,286259.08
2020-09-16,Bill,0.0,286259.08,0.0
2020-09-16,Purchase,23.0,0.0,23.0
2020-09-16,Tax,0.0,4.6,18.4
2020-09-16,Debit Card,27637.7,0.0,27656.1
2020-09-16,Commission,550677.0,0.0,578333.1
2020-09-16,Interest,0.0,57833.31,520499.79
2020-09-16,Commission,1606.0,0.0,522105.79
2020-09-16,ATM,0.0,104421.16,417684.63
2020-09-16,NEFT,11675.5,0.0,429360.13
2020-09-16,Reversal,0.0,47706.68,381653.45
2020-09-16,Tax,1972385.5,0.0,2354038.95
2020-09-16,IMPS,1860241.25,0.0,4214280.2
2020-09-16,Miscellaneous,12.02,0.0,4214292.22
2020-09-16,RTGS,0.0,4214292.22,0.0
2020-09-16,Cheque,53.75,0.0,53.75
2020-09-16,IMPS,218786.5,0.0,218840.25
2020-09-16,Bill,0.0,43768.05,175072.2
2020-09-17,Cheque,0.0,87536.1,87536.1
2020-09-17,Purchase,0.0,10942.01,76594.09
2020-09-17,Interest,16.0,0.0,76610.09
2020-09-17,Cheque,0.0,9576.26,67033.83
2020-09-17,Interest,30.2,0.0,67064.03
2020-09-17,NEFT,0.0,33532.02,33532.02
2020-09-17,Bill,0.0,4191.5,29340.52
2020-09-17,ATM,0.0,5868.1,23472.42
2020-09-17,Bill,0.0,2934.05,20538.37
2020-09-17,NEFT,0.0,10269.19,10269.18
2020-09-17,Interest,0.0,1711.53,8557.65
2020-09-17,Bill,29382.9,0.0,37940.55
2020-09-17,Purchase,0.0,7588.11,30352.44
2020-09-17,Cheque,0.0,10117.48,20234.96
2020-09-17,Debit Card,0.0,6744.99,13489.97
2020-09-18,Cheque,1573826.0,0.0,1587315.97
2020-09-18,NEFT,92612.0,0.0,1679927.97
2020-09-18,Debit Card,7.0,0.0,1679934.97
2020-09-18,Commission,1929475.25,0.0,3609410.22
2020-09-18,Debit Card,0.0,1203136.74,2406273.48
2020-09-18,IMPS,788.0,0.0,2407061.48
2020-09-18,Cash,2.34,0.0,2407063.82
2020-09-18,Cheque,8285.1,0.0,2415348.92
2020-09-18,RTGS,0.0,2415348.92,0.0
2020-09-18,Cheque,59.1,0.0,59.1
2020-09-18,Interest,15055.9,0.0,15115.0
2020-09-18,Reversal,480.0,0.0,15595.0
2020-09-18,Purchase,0.0,3119.0,12476.0
2020-09-18,Interest,0.0,3119.0,9357.0
2020-09-18,Cash,4051.85,0.0,13408.85
2020-09-18,Commission,554924.2,0.0,568333.05
2020-09-18,Reversal,164.0,0.0,568497.05
2020-09-18,NEFT,2648.0,0.0,571145.05
2020-09-18,Commission,0.0,114229.01,456916.04
2020-09-18,Miscellaneous,0.0,65273.72,391642.32
2020-09-18,Reversal,19.6,0.0,391661.92
2020-09-18,Bill,48.0,0.0,391709.92
2020-09-18,Bill,0.0,195854.96,195854.96
2020-09-18,Cheque,58.0,0.0,195912.96
2020-09-18,Transfer,1366820.0,0.0,1562732.96
2020-09-18,Cash,0.0,156273.3,1406459.66
2020-09-18,Cash,159509.0,0.0,1565968.66
2020-09-18,Cash,11.36,0.0,1565980.02
2020-09-18,Purchase,0.0,260996.67,1304983.35
2020-09-18,Debit Card,3.5,0.0,1304986.85
2020-09-18,RTGS,250972.0,0.0,1555958.85
2020-09-18,Commission,0.0,1555958.85,0.0
2020-09-18,Reversal,249.7,0.0,249.7
2020-09-18,ATM,305.7,0.0,555.4
2020-09-18,Reversal,2532.37,0.0,3087.77
2020-09-18,Commission,710.3,0.0,3798.07
2020-09-18,Debit Card,304837.0,0.0,308635.07
2020-09-18,Tax,1550760.8,0.0,1859395.87
2020-09-18,Debit Card,0.0,265627.98,1593767.89
2020-09-18,ATM,0.0,177085.32,1416682.57
2020-09-18,Bill,254.0,0.0,1416936.57
2020-09-19,Bill,3.79,0.0,1416940.36
2020-09-19,Interest,0.0,283388.07,1133552.29
2020-09-19,Reversal,738753.2,0.0,1872305.49
2020-09-19,RTGS,0.0,312050.92,1560254.58
2020-09-19,Commission,0.0,520084.86,1040169.72
2020-09-19,Bill,0.0,104016.97,936152.75
2020-09-19,Commission,0.0,133736.11,802416.64
2020-09-19,Commission,0.0,133736.11,668680.53
2020-09-19,Transfer,1675457.75,0.0,2344138.28
2020-09-19,Interest,0.0,468827.66,1875310.62
2020-09-19,Reversal,0.0,234413.83,1640896.79
2020-09-19,Tax,69.5,0.0,1640966.29
2020-09-19,Purchase,6.0,0.0,1640972.29
2020-09-19,Cash,0.0,234424.61,1406547.68
2020-09-19,ATM,73.4,0.0,1406621.08
2020-09-19,Debit Card,31231.9,0.0,1437852.98
2020-09-19,Reversal,0.0,1437852.98,0.0
2020-09-19,Miscellaneous,3704.0,0.0,3704.0
2020-09-19,Miscellaneous,0.0,617.33,3086.67
2020-09-19,Debit Card,3385.0,0.0,6471.67
2020-09-19,Miscellaneous,0.0,1617.92,4853.75
2020-09-19,Debit Card,0.0,539.31,4314.44
2020-09-19,Cash,0.0,2157.22,2157.22
2020-09-19,Bill,258862.0,0.0,261019.22
2020-09-19,Miscellaneous,0.0,29002.14,232017.08
2020-09-19,Tax,22504.3,0.0,254521.38
2020-09-19,Interest,0.0,63630.35,190891.04
2020-09-19,Cash,0.0,27270.15,163620.89
2020-09-19,Cash,3.08,0.0,163623.97
2020-09-19,Interest,0.0,16362.4,147261.57
2020-09-19,Purchase,0.0,14726.16,132535.41
2020-09-19,RTGS,3.0,0.0,132538.41
2020-09-19,ATM,0.0,44179.47,88358.94
2020-09-19,RTGS,378.0,0.0,88736.94
2020-09-19,Debit Card,3610.0,0.0,92346.94
2020-09-19,Cash,0.0,10260.77,82086.17
2020-09-19,Bill,838790.8,0.0,920876.97
2020-09-19,Cash,0.0,153479.5,767397.48
2020-09-19,Debit Card,0.0,95924.69,671472.8
2020-09-19,Debit Card,255.47,0.0,671728.27
2020-09-19,Miscellaneous,86843.2,0.0,758571.47
2020-09-19,Cheque,18.58,0.0,758590.05
2020-09-19,Debit Card,77.1,0.0,758667.15
2020-09-19,ATM,0.0,75866.72,682800.44
2020-09-19,IMPS,0.0,227600.15,455200.29
2020-09-19,RTGS,0.0,91040.06,364160.23
2020-09-19,Reversal,0.0,121386.74,242773.49
2020-09-19,IMPS,20890.5,0.0,263663.99
2020-09-19,Interest,2633.2,0.0,266297.19
2020-09-19,Bill,0.0,29588.58,236708.61
2020-09-19,Cheque,0.0,47341.72,189366.89
2020-09-19,Debit Card,6.5,0.0,189373.39
2020-09-19,Commission,31062.3,0.0,220435.69
2020-09-19,Interest,6.5,0.0,220442.19
2020-09-19,Tax,0.0,44088.44,176353.75
2020-09-19,Debit Card,0.0,176353.75,0.0
2020-09-19,NEFT,6.8,0.0,6.8
2020-09-19,NEFT,33.0,0.0,39.8
2020-09-19,Purchase,0.0,13.27,26.53
2020-09-19,Commission,29.05,0.0,55.58
2020-09-19,Cash,0.0,6.18,49.4
2020-09-19,Transfer,0.0,4.94,44.46
2020-09-19,Interest,153.07,0.0,197.53
2020-09-19,Tax,3.49,0.0,201.02
2020-09-19,Bill,460.68,0.0,661.7
2020-09-19,Tax,0.0,66.17,595.53
2020-09-19,IMPS,8995.77,0.0,9591.3
2020-09-19,Debit Card,5407.0,0.0,14998.3
2020-09-19,Interest,2452.3,0.0,17450.6
2020-09-19,RTGS,1976.4,0.0,19427.0
2020-09-19,Purchase,0.0,4856.75,14570.25
2020-09-19,Purchase,2.0,0.0,14572.25
2020-09-19,Miscellaneous,0.0,1457.23,13115.02
2020-09-19,Bill,437.4,0.0,13552.42
2020-09-19,Purchase,0.0,1936.06,11616.36
2020-09-19,Debit Card,0.0,2323.27,9293.09
2020-09-19,Tax,1949156.75,0.0,1958449.84
2020-09-19,Bill,0.0,652816.61,1305633.23
2020-09-20,Commission,0.0,1305633.23,0.0
2020-09-20,IMPS,50.01,0.0,50.01
2020-09-20,Commission,0.0,8.34,41.68
2020-09-20,Cheque,235181.5,0.0,235223.18
2020-09-20,Purchase,138839.7,0.0,374062.88
2020-09-20,NEFT,886.79,0.0,374949.67
2020-09-20,RTGS,1983915.0,0.0,2358864.67
2020-09-21,Transfer,903144.5,0.0,3262009.17
2020-09-21,Cash,31.0,0.0,3262040.17
2020-09-21,Debit Card,577314.0,0.0,3839354.17
2020-09-21,Transfer,0.0,959838.54,2879515.63
2020-09-21,Cash,257.3,0.0,2879772.93
2020-09-21,Commission,32.0,0.0,2879804.93
2020-09-21,Transfer,0.0,719951.23,2159853.7
2020-09-21,IMPS,8.0,0.0,2159861.7
2020-09-21,Tax,0.0,539965.43,1619896.28
2020-09-21,Bill,0.0,231413.75,1388482.53
2020-09-21,Debit Card,29.27,0.0,1388511.8
2020-09-21,RTGS,0.0,462837.27,925674.53
2020-09-21,Debit Card,0.0,925674.53,0.0
2020-09-21,NEFT,144.0,0.0,144.0
2020-09-21,IMPS,10166.05,0.0,10310.05
2020-09-21,Transfer,0.0,1718.34,8591.71
2020-09-21,Tax,0.0,1718.34,6873.37
2020-09-21,Commission,0.0,6873.37,0.0
2020-09-21,Commission,515470.0,0.0,515470.0
2020-09-21,Bill,0.0,85911.67,429558.33
2020-09-21,Transfer,0.0,47728.7,381829.63
2020-09-21,Miscellaneous,0.0,38182.96,343646.67
2020-09-21,IMPS,4.09,0.0,343650.76
2020-09-21,Cash,0.0,49092.97,294557.79
2020-09-21,RTGS,55.43,0.0,294613.22
2020-09-21,Interest,65694.28,0.0,360307.5
2020-09-21,Miscellaneous,0.0,40034.17,320273.33
2020-09-21,Commission,0.0,53378.89,266894.44
2020-09-21,Debit Card,0.0,44482.41,222412.03
2020-09-21,Debit Card,0.0,31773.15,190638.88
2020-09-21,NEFT,3235.72,0.0,193874.6
2020-09-21,Bill,0.0,96937.3,96937.3
2020-09-21,Interest,17041.0,0.0,113978.3
2020-09-21,IMPS,0.0,56989.15,56989.15
2020-09-21,Cash,0.0,9498.19,47490.96
2020-09-21,Commission,0.0,23745.48,23745.48
2020-09-21,Commission,384.0,0.0,24129.48
2020-09-21,Cash,0.0,2412.95,21716.53
2020-09-21,Reversal,0.0,10858.27,10858.26
2020-09-21,Transfer,13576.1,0.0,24434.36
2020-09-21,Cash,3328.0,0.0,27762.36
2020-09-21,Commission,54.3,0.0,27816.66
2020-09-21,Purchase,373744.0,0.0,401560.66
2020-09-21,Interest,0.0,401560.66,0.0
2020-09-21,Purchase,133782.0,0.0,133782.0
2020-09-21,Tax,0.0,19111.71,114670.29
2020-09-21,Reversal,0.0,11467.03,103203.26
2020-09-21,ATM,0.0,51601.63,51601.63
2020-09-21,Tax,0.0,12900.41,38701.22
2020-09-21,Bill,3214.0,0.0,41915.22
2020-09-21,Interest,1198182.0,0.0,1240097.22
2020-09-21,Interest,362.0,0.0,1240459.22
2020-09-21,Debit Card,76232.0,0.0,1316691.22
2020-09-21,Miscellaneous,47.06,0.0,1316738.28
2020-09-21,RTGS,0.0,164592.29,1152146.0
2020-09-21,ATM,67.0,0.0,1152213.0
2020-09-21,Reversal,0.0,115221.3,1036991.7
2020-09-21,Cash,0.0,172831.95,864159.75
2020-09-21,Commission,0.0,86415.98,777743.78
2020-09-21,RTGS,106356.97,0.0,884100.75
2020-09-21,Bill,211883.7,0.0,1095984.45
2020-09-22,Purchase,0.0,219196.89,876787.56
2020-09-22,Transfer,0.0,292262.52,584525.04
2020-09-23,Transfer,0.0,292262.52,292262.52
2020-09-23,Tax,6.6,0.0,292269.12
2020-09-23,ATM,0.0,146134.56,146134.56
2020-09-23,Tax,0.0,20876.37,125258.19
2020-09-23,Purchase,0.0,13917.58,111340.61
2020-09-23,NEFT,0.0,18556.77,92783.84
2020-09-23,Cheque,11194.3,0.0,103978.14
2020-09-23,Transfer,0.0,17329.69,86648.45
2020-09-23,Cheque,250244.09,0.0,336892.54
2020-09-23,Cheque,0.0,112297.51,224595.03
2020-09-23,Debit Card,1110742.0,0.0,1335337.03
2020-09-23,Purchase,178.8,0.0,1335515.83
2020-09-23,Transfer,0.0,667757.92,667757.92
2020-09-23,Tax,0.0,222585.97,445171.95
2020-09-23,IMPS,9.0,0.0,445180.95
2020-09-23,RTGS,0.0,44518.1,400662.86
2020-09-23,Cheque,0.0,40066.29,360596.57
2020-09-23,ATM,51.0,0.0,360647.57
2020-09-23,Interest,13.6,0.0,360661.17
2020-09-23,Transfer,0.0,360661.17,0.0
2020-09-23,ATM,544314.0,0.0,544314.0
2020-09-23,Tax,323359.5,0.0,867673.5
2020-09-23,IMPS,443.96,0.0,868117.46
2020-09-23,IMPS,0.0,868117.46,0.0
2020-09-23,Commission,28545.0,0.0,28545.0
2020-09-23,RTGS,0.0,7136.25,21408.75
2020-09-23,Bill,0.0,2676.09,18732.66
2020-09-23,Interest,0.0,2081.41,16651.25
2020-09-23,Purchase,0.0,2081.41,14569.84
2020-09-23,Debit Card,0.0,1821.23,12748.61
2020-09-23,Purchase,0.0,1593.58,11155.03
2020-09-23,Cheque,1818.0,0.0,12973.03
2020-09-23,RTGS,58.0,0.0,13031.03
2020-09-23,Bill,3156.0,0.0,16187.03
2020-09-23,Interest,0.0,8093.52,8093.52
2020-09-23,Tax,725.8,0.0,8819.32
2020-09-23,Commission,13511.1,0.0,22330.42
2020-09-23,Purchase,22051.18,0.0,44381.6
2020-09-23,RTGS,0.0,8876.32,35505.28
2020-09-23,NEFT,22.3,0.0,35527.58
2020-09-23,Cash,0.0,8881.9,26645.68
2020-09-23,Cash,0.0,8881.89,17763.79
2020-09-23,IMPS,0.0,3552.76,14211.03
2020-09-23,Cheque,0.0,1776.38,12434.65
2020-09-23,Cheque,0.0,0.0,12434.65
2020-09-24,IMPS,2668.2,0.0,15102.85
2020-09-24,Miscellaneous,128490.0,0.0,143592.85
2020-09-24,Commission,2529.4,0.0,146122.25
2020-09-24,IMPS,0.0,18265.28,127856.97
2020-09-24,Debit Card,0.0,21309.5,106547.48
2020-09-24,Reversal,207316.0,0.0,313863.48
2020-09-24,Cash,0.0,78465.87,235397.61
2020-09-24,Bill,246762.22,0.0,482159.83
2020-09-24,IMPS,0.0,48215.98,433943.85
2020-09-24,Miscellaneous,0.4,0.0,433944.25
2020-09-24,Tax,0.0,43394.43,390549.82
2020-09-24,Transfer,253128.6,0.0,643678.42
2020-09-24,Debit Card,26425.8,0.0,670104.22
2020-09-24,Cheque,174935.0,0.0,845039.22
2020-09-24,RTGS,89250.0,0.0,934289.22
2020-09-24,Commission,32.1,0.0,934321.32
2020-09-24,Bill,64.0,0.0,934385.32
2020-09-24,Miscellaneous,0.0,233596.33,700788.99
2020-09-24,IMPS,0.0,700788.99,0.0
2020-09-24,Tax,12993.0,0.0,12993.0
2020-09-24,Debit Card,0.0,12993.0,0.0
2020-09-24,Interest,153120.2,0.0,153120.2
2020-09-24,Debit Card,0.0,153120.2,0.0
2020-09-24,Purchase,14427.46,0.0,14427.46
2020-09-24,IMPS,0.0,1603.05,12824.41
2020-09-24,Cash,1879491.2,0.0,1892315.61
2020-09-24,Cash,0.0,630771.87,1261543.74
2020-09-24,Tax,694353.0,0.0,1955896.74
2020-09-24,Cheque,200275.81,0.0,2156172.55
2020-09-24,ATM,949254.25,0.0,3105426.8
2020-09-24,Interest,0.0,3105426.8,0.0
2020-09-24,Interest,185548.5,0.0,185548.5
2020-09-24,ATM,2071.36,0.0,187619.86
2020-09-24,ATM,0.0,37523.97,150095.89
2020-09-25,Bill,0.0,16677.32,133418.57
2020-09-25,Tax,0.0,33354.64,100063.93
2020-09-25,Cheque,0.0,20012.79,80051.14
2020-09-25,Reversal,0.0,40025.57,40025.57
2020-09-25,Tax,0.0,10006.39,30019.18
2020-09-25,Interest,0.0,5003.2,25015.98
2020-09-25,Miscellaneous,0.0,12507.99,12507.99
2020-09-25,RTGS,0.0,12507.99,0.0
2020-09-25,ATM,880281.0,0.0,880281.0
2020-09-25,Purchase,0.0,880281.0,0.0
2020-09-25,Purchase,5.0,0.0,5.0
2020-09-25,RTGS,59.56,0.0,64.56
2020-09-25,Interest,0.0,32.28,32.28
2020-09-25,Transfer,0.0,10.76,21.52
2020-09-25,Bill,1609.7,0.0,1631.22
2020-09-25,Cash,0.0,163.12,1468.1
2020-09-25,RTGS,0.0,183.51,1284.59
2020-09-25,Cash,22.6,0.0,1307.19
2020-09-25,ATM,4.0,0.0,1311.19
2020-09-25,Miscellaneous,0.0,218.53,1092.66
2020-09-25,Reversal,53.9,0.0,1146.56
2020-09-25,NEFT,2961.98,0.0,4108.54
2020-09-26,RTGS,0.0,456.5,3652.04
2020-09-26,Tax,18469.0,0.0,22121.04
2020-09-26,Cheque,7.47,0.0,22128.51
2020-09-26,Tax,342.0,0.0,22470.51
2020-09-26,Miscellaneous,0.0,5617.63,16852.88
2020-09-26,RTGS,0.0,8426.44,8426.44
2020-09-26,IMPS,132944.0,0.0,141370.44
2020-09-26,Tax,3262.7,0.0,144633.14
2020-09-26,Cheque,130626.0,0.0,275259.14
2020-09-26,Transfer,6.0,0.0,275265.14
2020-09-26,Commission,0.0,137632.57,137632.57
2020-09-26,Miscellaneous,0.0,22938.76,114693.81
2020-09-26,Reversal,359116.5,0.0,473810.31
2020-09-26,RTGS,2.0,0.0,473812.31
2020-09-26,Bill,6.0,0.0,473818.31
2020-09-27,IMPS,356.0,0.0,474174.31
2020-09-27,ATM,0.0,67739.19,406435.12
2020-09-27,Bill,2347.0,0.0,408782.12
2020-09-27,Interest,0.0,204391.06,204391.06
2020-09-27,Debit Card,216398.6,0.0,420789.66
2020-09-27,RTGS,0.0,52598.71,368190.95
2020-09-28,Tax,22.0,0.0,368212.95
2020-09-28,IMPS,1.0,0.0,368213.95
2020-09-28,Reversal,0.0,40912.66,327301.29
2020-09-28,Transfer,0.0,46757.33,280543.96
2020-09-28,Interest,0.0,140271.98,140271.98
2020-09-28,NEFT,0.0,28054.4,112217.58
2020-09-28,Cash,290.9,0.0,112508.48
2020-09-28,RTGS,105.0,0.0,112613.48
2020-09-28,Cheque,11949.3,0.0,124562.78
2020-09-28,Bill,227.0,0.0,124789.78
2020-09-28,Miscellaneous,0.0,124789.78,0.0
2020-09-28,Bill,795860.0,0.0,795860.0
2020-09-28,Miscellaneous,0.0,397930.0,397930.0
2020-09-28,Cheque,0.0,132643.33,265286.67
2020-09-28,Debit Card,3346.01,0.0,268632.68
2020-09-28,Bill,239849.8,0.0,508482.48
2020-09-28,Commission,0.0,101696.5,406785.98
2020-09-28,Bill,140293.0,0.0,547078.98
2020-09-28,Tax,20370.0,0.0,567448.98
2020-09-28,Tax,0.0,70931.12,496517.86
2020-09-28,Cheque,0.0,165505.95,331011.91
2020-09-28,Miscellaneous,437.54,0.0,331449.45
2020-09-28,Reversal,0.1,0.0,331449.55
2020-09-28,NEFT,3.8,0.0,331453.35
2020-09-28,IMPS,0.0,331453.35,0.0
2020-09-28,Reversal,135.0,0.0,135.0
2020-09-28,ATM,0.0,45.0,90.0
2020-09-28,Miscellaneous,31826.0,0.0,31916.0
2020-09-28,ATM,13495.0,0.0,45411.0
2020-09-28,Miscellaneous,0.0,5676.38,39734.62
2020-09-29,Bill,0.0,39734.62,0.0
2020-09-29,Tax,197039.0,0.0,197039.0
2020-09-29,Cash,0.0,28148.43,168890.57
2020-09-29,Transfer,409.2,0.0,169299.77
2020-09-29,Debit Card,51999.75,0.0,221299.52
2020-09-29,RTGS,1174037.5,0.0,1395337.02
2020-09-29,Tax,31959.58,0.0,1427296.6
2020-09-29,Purchase,204111.9,0.0,1631408.5
2020-09-29,RTGS,3.55,0.0,1631412.05
2020-09-29,Bill,1758800.5,0.0,3390212.55
2020-09-29,Reversal,0.0,1130070.85,2260141.7
2020-09-29,Debit Card,0.0,376690.28,1883451.42
2020-09-29,ATM,0.0,1883451.42,0.0
2020-09-29,Purchase,1.9,0.0,1.9
2020-09-29,Transfer,0.0,0.38,1.52
2020-09-29,ATM,0.0,0.15,1.37
2020-09-29,Interest,0.0,0.34,1.03
2020-09-29,Transfer,3126.6,0.0,3127.63
2020-09-29,Cheque,4058.9,0.0,7186.53
2020-09-29,IMPS,434432.0,0.0,441618.53
2020-09-29,RTGS,0.0,110404.63,331213.9
2020-09-29,Interest,0.0,33121.39,298092.51
2020-09-29,Cheque,0.0,49682.09,248410.42
2020-09-29,Reversal,18265.67,0.0,266676.09
2020-09-29,ATM,0.0,53335.22,213340.87
2020-09-29,Miscellaneous,521.7,0.0,213862.57
2020-09-29,IMPS,468020.25,0.0,681882.82
2020-09-29,NEFT,0.0,97411.83,584470.99
2020-09-29,Cheque,62.0,0.0,584532.99
2020-09-29,Commission,1.0,0.0,584533.99
2020-09-29,Miscellaneous,1238.7,0.0,585772.69
2020-09-29,Tax,0.0,292886.35,292886.34
2020-09-29,Tax,0.0,48814.39,244071.95
2020-09-29,Reversal,6.0,0.0,244077.95
2020-09-29,IMPS,0.0,40679.66,203398.29
2020-09-29,RTGS,26894.0,0.0,230292.29
2020-09-29,Bill,2051.11,0.0,232343.4
2020-09-29,Commission,3385.0,0.0,235728.4
2020-09-29,Miscellaneous,0.0,23572.84,212155.56
2020-09-29,Reversal,4.3,0.0,212159.86
2020-09-29,NEFT,0.0,26519.98,185639.88
2020-09-29,Purchase,0.0,92819.94,92819.94
2020-09-29,Debit Card,0.0,9281.99,83537.95
2020-09-29,Cheque,244924.0,0.0,328461.95
2020-09-29,Reversal,1260349.8,0.0,1588811.75
2020-09-29,Transfer,0.0,794405.88,794405.88
2020-09-29,Bill,0.0,397202.94,397202.94
2020-09-29,Debit Card,47.0,0.0,397249.94
2020-09-29,Cash,70166.09,0.0,467416.03
2020-09-29,Interest,0.0,66773.72,400642.31
2020-09-29,Miscellaneous,1142374.2,0.0,1543016.51
2020-09-29,NEFT,0.0,171446.28,1371570.23
2020-09-29,Commission,0.0,457190.08,914380.15
2020-09-29,Transfer,2010138.0,0.0,2924518.15
2020-09-29,Commission,14925.0,0.0,2939443.15
2020-09-29,IMPS,222.13,0.0,2939665.28
2020-09-29,Tax,25013.9,0.0,2964679.18
2020-09-29,Interest,227195.0,0.0,3191874.18
2020-09-29,Cheque,170201.53,0.0,3362075.71
2020-09-29,Purchase,184969.75,0.0,3547045.46
2020-09-29,Tax,0.0,591174.24,2955871.22
2020-09-29,Bill,4.0,0.0,2955875.22
2020-09-29,Purchase,32595.7,0.0,2988470.92
